Album,AlbumArtLink,Artist,ReleaseDate,Summary,Title,Year,YouTubeLink,Actual_YT_Title
"You've Come A Long Way, Baby",https://lastfm.freetls.fastly.net/i/u/300x300/b72ba82a268cae4e54bcb50f73005e98.png,Fatboy Slim,1998-10-12,"Norman Cook, better known as Fatboy Slim, is one of the most successful dance artists of all time. He's scored numerous international hits with his hook-heavy, party-friendly tracks (often accompanied by innovative, subversive music videos) and he remains one of the world's most in-demand DJs. Building on the sample-based sound of his previous projects (Beats International, Mighty Dub Katz), Cook helped usher in the mid-'90s big beat movement -- filled with boisterous breakbeats and pilfered guitar riffs, among other ear-catching sounds. His second album, 1998's You've Come a Long Way, Baby, contained four British Top Ten hits (led by ""Praise You"" and ""Right Here, Right Now""), became a multi-platinum success, and earned notice as one of the year's most critically acclaimed albums. His popularity continued with 2000's collaboration-heavy Halfway Between the Gutter and the Stars, in addition to mix albums like 2002's Live on Brighton Beach. Following 2004's relatively downbeat Palookaville, Cook formed the collaborative project Brighton Port Authority and also teamed with David Byrne for the 2010 concept album Here Lies Love. While more active as a DJ than a producer during the EDM boom of the 2010s, Fatboy continued sporadically releasing singles during the decade, scoring a major U.K. hit with 2013's ""Eat, Sleep, Rave, Repeat."" He also continued his lengthy run of mix CDs with 2020's Back to Mine. During the decade, he was featured on Rita Ora's rework of ""Praise You,"" and released other collaborative singles like ""Bus Stop Please"" with Daniel Steinberg.
Born Quentin Leo Cook in Bromley, England, on July 31, 1963, he joined the Hull-based pop group the Housemartins in 1986, replacing founding member Ted Key. After the group split in 1988, Cook became involved with the burgeoning acid house scene, pairing with producers Tim Jeffrey and J.C. Reid toward the end of the decade to form Pizzaman. The trio issued three Top 40 hits together (""Trippin' on Sunshine,"" ""Sex on the Streets,"" and ""Happiness"") before Cook splintered off to record with similarly styled outfits Freak Power and Beats International in the early '90s.
He shut most of his other production activities down in the following years to focus on his solo project as Fatboy Slim, which began with a trio of singles and the full-length Better Living Through Chemistry. Cook was also called in to add his remixing skills to Jean-Jacques Perrey's proto-electronica classic ""E.V.A.,"" released as a 12"" and CD single in 1997. In addition to his FBS work, Cook also recorded the Skip to My Loops sample CD, a popular studio tool sporting a mélange of sample-ready drum loops, analog squelches, and assorted noises. In early 1998, his remix of Cornershop's ""Brimful of Asha"" spent several weeks at number one in the British charts.
Fatboy Slim's eagerly anticipated second LP, You've Come a Long Way, Baby, followed later that year. The album went platinum in the U.S. and spawned four international hits, most notably ""The Rockafeller Skank"" and ""Praise You,"" which also boasted a Spike Jonze-directed video that earned three MTV Video Music Awards as well as two Grammy nominations. Songs from You've Come a Long Way, Baby ended up on countless soundtracks and commercials, cementing Fatboy Slim's unique position as a critically acclaimed and immensely popular act.
Cook also recorded several mix albums, including the first disc of the Radio 1 compilation Essential Selection, Vol. 1 and his own On the Floor at the Boutique. The latter was released domestically in the U.S. in early 2000 to help fans withstand the wait for his third album, Halfway Between the Gutter and the Stars, which arrived that fall. The album included hit collaborations with Macy Gray (""Demons"") and Bootsy Collins (""Weapon of Choice,"" which had an award-winning video featuring Christopher Walken). Two mix albums -- Live on Brighton Beach and Big Beach Boutique II -- appeared in 2002. During 2003, Cook and his wife at the time-- popular British TV presenter Zöe Ball -- separated for a brief period. They soon patched things up but the split was a heavy influence on 2004's Palookaville, the most laid-back and moody Fatboy Slim album yet. Collecting his singles along with a couple of important remixes, The Greatest Hits: Why Try Harder appeared in 2006.
In 2008, Cook announced he would be retiring the Fatboy Slim name and launching a new project, Brighton Port Authority (or BPA for short), a musical concept group featuring special guest artists such as David Byrne, Iggy Pop, Dizzee Rascal, Martha Wainwright, and many more. BPA released the single ""Toe Jam"" in 2008. The following year, the Fatboy Slim brand continued to pop up, such as on the mix CD Dance Bitch. Meanwhile, under the BPA moniker, Cook released I Think We're Gonna Need a Bigger Boat. His next project, released in 2010 as Fatboy Slim, involved production work, collaboration, and co-billing with Byrne on the Imelda Marcos concept release Here Lies Love. In 2011, he continued to tour across the globe, and in 2012 he was asked to perform at the London Olympics closing ceremony.
The next year, Cook scored a U.K. Top Ten hit with ""Eat, Sleep, Rave, Repeat,"" which featured Riva Starr, vocals by Beardyman, and a remix by Calvin Harris. Over the following years, he continued headlining festival stages and releasing remix sets. Two singles, ""Where U Iz"" and ""Boom F**king Boom"" (featuring Beardyman) appeared in 2017. The updated compilation The Best of Fatboy Slim was issued in 2019. The following year saw the release of the minimalist club banger ""All the Ladies,"" a collaboration with Eats Everything. Fatboy Slim's volume of the Back to Mine mix series arrived in 2020. ""Speed Trials on Acid,"" a collaboration with Carl Cox and Dan Diamond, appeared in 2022. Cook was then featured on Eats Everything's single ""Bristol to Brighton."" In 2023, Rita Ora reworked ""Praise You"" as ""Praising You,"" and Fatboy Slim was credited as a featured artist. The track was used for BMW advertisements, and received radio airplay around the world. Fatboy Slim released the singles ""Role Model"" (with Dan Diamond and Luca Guerrieri) and ""Bus Stop Please"" (with Daniel Steinberg) in 2024. ~ Sean Cooper & Neil Z. Yeung",Praise You,Unknown,https://www.youtube.com/watch?v=ruAi4VBoBSM&pp=ygUWRmF0Ym95IFNsaW0gUHJhaXNlIFlvdQ%3D%3D,Fatboy Slim - Praise You [Official Video]
"You've Come A Long Way, Baby",https://lastfm.freetls.fastly.net/i/u/300x300/b72ba82a268cae4e54bcb50f73005e98.png,Fatboy Slim,1998-10-12,"Norman Cook, better known as Fatboy Slim, is one of the most successful dance artists of all time. He's scored numerous international hits with his hook-heavy, party-friendly tracks (often accompanied by innovative, subversive music videos) and he remains one of the world's most in-demand DJs. Building on the sample-based sound of his previous projects (Beats International, Mighty Dub Katz), Cook helped usher in the mid-'90s big beat movement -- filled with boisterous breakbeats and pilfered guitar riffs, among other ear-catching sounds. His second album, 1998's You've Come a Long Way, Baby, contained four British Top Ten hits (led by ""Praise You"" and ""Right Here, Right Now""), became a multi-platinum success, and earned notice as one of the year's most critically acclaimed albums. His popularity continued with 2000's collaboration-heavy Halfway Between the Gutter and the Stars, in addition to mix albums like 2002's Live on Brighton Beach. Following 2004's relatively downbeat Palookaville, Cook formed the collaborative project Brighton Port Authority and also teamed with David Byrne for the 2010 concept album Here Lies Love. While more active as a DJ than a producer during the EDM boom of the 2010s, Fatboy continued sporadically releasing singles during the decade, scoring a major U.K. hit with 2013's ""Eat, Sleep, Rave, Repeat."" He also continued his lengthy run of mix CDs with 2020's Back to Mine. During the decade, he was featured on Rita Ora's rework of ""Praise You,"" and released other collaborative singles like ""Bus Stop Please"" with Daniel Steinberg.
Born Quentin Leo Cook in Bromley, England, on July 31, 1963, he joined the Hull-based pop group the Housemartins in 1986, replacing founding member Ted Key. After the group split in 1988, Cook became involved with the burgeoning acid house scene, pairing with producers Tim Jeffrey and J.C. Reid toward the end of the decade to form Pizzaman. The trio issued three Top 40 hits together (""Trippin' on Sunshine,"" ""Sex on the Streets,"" and ""Happiness"") before Cook splintered off to record with similarly styled outfits Freak Power and Beats International in the early '90s.
He shut most of his other production activities down in the following years to focus on his solo project as Fatboy Slim, which began with a trio of singles and the full-length Better Living Through Chemistry. Cook was also called in to add his remixing skills to Jean-Jacques Perrey's proto-electronica classic ""E.V.A.,"" released as a 12"" and CD single in 1997. In addition to his FBS work, Cook also recorded the Skip to My Loops sample CD, a popular studio tool sporting a mélange of sample-ready drum loops, analog squelches, and assorted noises. In early 1998, his remix of Cornershop's ""Brimful of Asha"" spent several weeks at number one in the British charts.
Fatboy Slim's eagerly anticipated second LP, You've Come a Long Way, Baby, followed later that year. The album went platinum in the U.S. and spawned four international hits, most notably ""The Rockafeller Skank"" and ""Praise You,"" which also boasted a Spike Jonze-directed video that earned three MTV Video Music Awards as well as two Grammy nominations. Songs from You've Come a Long Way, Baby ended up on countless soundtracks and commercials, cementing Fatboy Slim's unique position as a critically acclaimed and immensely popular act.
Cook also recorded several mix albums, including the first disc of the Radio 1 compilation Essential Selection, Vol. 1 and his own On the Floor at the Boutique. The latter was released domestically in the U.S. in early 2000 to help fans withstand the wait for his third album, Halfway Between the Gutter and the Stars, which arrived that fall. The album included hit collaborations with Macy Gray (""Demons"") and Bootsy Collins (""Weapon of Choice,"" which had an award-winning video featuring Christopher Walken). Two mix albums -- Live on Brighton Beach and Big Beach Boutique II -- appeared in 2002. During 2003, Cook and his wife at the time-- popular British TV presenter Zöe Ball -- separated for a brief period. They soon patched things up but the split was a heavy influence on 2004's Palookaville, the most laid-back and moody Fatboy Slim album yet. Collecting his singles along with a couple of important remixes, The Greatest Hits: Why Try Harder appeared in 2006.
In 2008, Cook announced he would be retiring the Fatboy Slim name and launching a new project, Brighton Port Authority (or BPA for short), a musical concept group featuring special guest artists such as David Byrne, Iggy Pop, Dizzee Rascal, Martha Wainwright, and many more. BPA released the single ""Toe Jam"" in 2008. The following year, the Fatboy Slim brand continued to pop up, such as on the mix CD Dance Bitch. Meanwhile, under the BPA moniker, Cook released I Think We're Gonna Need a Bigger Boat. His next project, released in 2010 as Fatboy Slim, involved production work, collaboration, and co-billing with Byrne on the Imelda Marcos concept release Here Lies Love. In 2011, he continued to tour across the globe, and in 2012 he was asked to perform at the London Olympics closing ceremony.
The next year, Cook scored a U.K. Top Ten hit with ""Eat, Sleep, Rave, Repeat,"" which featured Riva Starr, vocals by Beardyman, and a remix by Calvin Harris. Over the following years, he continued headlining festival stages and releasing remix sets. Two singles, ""Where U Iz"" and ""Boom F*\*king Boom"" (featuring Beardyman) appeared in 2017. The updated compilation The Best of Fatboy Slim was issued in 2019. The following year saw the release of the minimalist club banger ""All the Ladies,"" a collaboration with Eats Everything. Fatboy Slim's volume of the Back to Mine mix series arrived in 2020. ""Speed Trials on Acid,"" a collaboration with Carl Cox and Dan Diamond, appeared in 2022. Cook was then featured on Eats Everything's single ""Bristol to Brighton."" In 2023, Rita Ora reworked ""Praise You"" as ""Praising You,"" and Fatboy Slim was credited as a featured artist. The track was used for BMW advertisements, and received radio airplay around the world. Fatboy Slim released the singles ""Role Model"" (with Dan Diamond and Luca Guerrieri) and ""Bus Stop Please"" (with Daniel Steinberg) in 2024. ~ Sean Cooper & Neil Z. Yeung","Right Here, Right Now",Unknown,https://www.youtube.com/watch?v=ub747pprmJ8&list=RDub747pprmJ8&start_radio=1&pp=ygUgRmF0Ym95IFNsaW0gUmlnaHQgSGVyZSBSaWdodCBOb3egBwE%3D,ERROR: Link Dead or Private
"You've Come A Long Way, Baby",https://lastfm.freetls.fastly.net/i/u/300x300/b72ba82a268cae4e54bcb50f73005e98.png,Fatboy Slim,1998-10-12,"Norman Cook, better known as Fatboy Slim, is one of the most successful dance artists of all time. He's scored numerous international hits with his hook-heavy, party-friendly tracks (often accompanied by innovative, subversive music videos) and he remains one of the world's most in-demand DJs. Building on the sample-based sound of his previous projects (Beats International, Mighty Dub Katz), Cook helped usher in the mid-'90s big beat movement -- filled with boisterous breakbeats and pilfered guitar riffs, among other ear-catching sounds. His second album, 1998's You've Come a Long Way, Baby, contained four British Top Ten hits (led by ""Praise You"" and ""Right Here, Right Now""), became a multi-platinum success, and earned notice as one of the year's most critically acclaimed albums. His popularity continued with 2000's collaboration-heavy Halfway Between the Gutter and the Stars, in addition to mix albums like 2002's Live on Brighton Beach. Following 2004's relatively downbeat Palookaville, Cook formed the collaborative project Brighton Port Authority and also teamed with David Byrne for the 2010 concept album Here Lies Love. While more active as a DJ than a producer during the EDM boom of the 2010s, Fatboy continued sporadically releasing singles during the decade, scoring a major U.K. hit with 2013's ""Eat, Sleep, Rave, Repeat."" He also continued his lengthy run of mix CDs with 2020's Back to Mine. During the decade, he was featured on Rita Ora's rework of ""Praise You,"" and released other collaborative singles like ""Bus Stop Please"" with Daniel Steinberg.
Born Quentin Leo Cook in Bromley, England, on July 31, 1963, he joined the Hull-based pop group the Housemartins in 1986, replacing founding member Ted Key. After the group split in 1988, Cook became involved with the burgeoning acid house scene, pairing with producers Tim Jeffrey and J.C. Reid toward the end of the decade to form Pizzaman. The trio issued three Top 40 hits together (""Trippin' on Sunshine,"" ""Sex on the Streets,"" and ""Happiness"") before Cook splintered off to record with similarly styled outfits Freak Power and Beats International in the early '90s.
He shut most of his other production activities down in the following years to focus on his solo project as Fatboy Slim, which began with a trio of singles and the full-length Better Living Through Chemistry. Cook was also called in to add his remixing skills to Jean-Jacques Perrey's proto-electronica classic ""E.V.A.,"" released as a 12"" and CD single in 1997. In addition to his FBS work, Cook also recorded the Skip to My Loops sample CD, a popular studio tool sporting a mélange of sample-ready drum loops, analog squelches, and assorted noises. In early 1998, his remix of Cornershop's ""Brimful of Asha"" spent several weeks at number one in the British charts.
Fatboy Slim's eagerly anticipated second LP, You've Come a Long Way, Baby, followed later that year. The album went platinum in the U.S. and spawned four international hits, most notably ""The Rockafeller Skank"" and ""Praise You,"" which also boasted a Spike Jonze-directed video that earned three MTV Video Music Awards as well as two Grammy nominations. Songs from You've Come a Long Way, Baby ended up on countless soundtracks and commercials, cementing Fatboy Slim's unique position as a critically acclaimed and immensely popular act.
Cook also recorded several mix albums, including the first disc of the Radio 1 compilation Essential Selection, Vol. 1 and his own On the Floor at the Boutique. The latter was released domestically in the U.S. in early 2000 to help fans withstand the wait for his third album, Halfway Between the Gutter and the Stars, which arrived that fall. The album included hit collaborations with Macy Gray (""Demons"") and Bootsy Collins (""Weapon of Choice,"" which had an award-winning video featuring Christopher Walken). Two mix albums -- Live on Brighton Beach and Big Beach Boutique II -- appeared in 2002. During 2003, Cook and his wife at the time-- popular British TV presenter Zöe Ball -- separated for a brief period. They soon patched things up but the split was a heavy influence on 2004's Palookaville, the most laid-back and moody Fatboy Slim album yet. Collecting his singles along with a couple of important remixes, The Greatest Hits: Why Try Harder appeared in 2006.
In 2008, Cook announced he would be retiring the Fatboy Slim name and launching a new project, Brighton Port Authority (or BPA for short), a musical concept group featuring special guest artists such as David Byrne, Iggy Pop, Dizzee Rascal, Martha Wainwright, and many more. BPA released the single ""Toe Jam"" in 2008. The following year, the Fatboy Slim brand continued to pop up, such as on the mix CD Dance Bitch. Meanwhile, under the BPA moniker, Cook released I Think We're Gonna Need a Bigger Boat. His next project, released in 2010 as Fatboy Slim, involved production work, collaboration, and co-billing with Byrne on the Imelda Marcos concept release Here Lies Love. In 2011, he continued to tour across the globe, and in 2012 he was asked to perform at the London Olympics closing ceremony.
The next year, Cook scored a U.K. Top Ten hit with ""Eat, Sleep, Rave, Repeat,"" which featured Riva Starr, vocals by Beardyman, and a remix by Calvin Harris. Over the following years, he continued headlining festival stages and releasing remix sets. Two singles, ""Where U Iz"" and ""Boom F*\*king Boom"" (featuring Beardyman) appeared in 2017. The updated compilation The Best of Fatboy Slim was issued in 2019. The following year saw the release of the minimalist club banger ""All the Ladies,"" a collaboration with Eats Everything. Fatboy Slim's volume of the Back to Mine mix series arrived in 2020. ""Speed Trials on Acid,"" a collaboration with Carl Cox and Dan Diamond, appeared in 2022. Cook was then featured on Eats Everything's single ""Bristol to Brighton."" In 2023, Rita Ora reworked ""Praise You"" as ""Praising You,"" and Fatboy Slim was credited as a featured artist. The track was used for BMW advertisements, and received radio airplay around the world. Fatboy Slim released the singles ""Role Model"" (with Dan Diamond and Luca Guerrieri) and ""Bus Stop Please"" (with Daniel Steinberg) in 2024. ~ Sean Cooper & Neil Z. Yeung",The Rockafeller Skank,Unknown,https://www.youtube.com/watch?v=FMrIy9zm7QY&list=RDFMrIy9zm7QY&start_radio=1&pp=ygUhRmF0Ym95IFNsaW0gVGhlIFJvY2thZmVsbGVyIFNrYW5roAcB,ERROR: Link Dead or Private
"You’ve Come a Long Way, Baby",https://lastfm.freetls.fastly.net/i/u/300x300/996420f0683c43999f2076bc60a013fe.png,Fatboy Slim,1998-10-12,"Norman Cook, better known as Fatboy Slim, is one of the most successful dance artists of all time. He's scored numerous international hits with his hook-heavy, party-friendly tracks (often accompanied by innovative, subversive music videos) and he remains one of the world's most in-demand DJs. Building on the sample-based sound of his previous projects (Beats International, Mighty Dub Katz), Cook helped usher in the mid-'90s big beat movement -- filled with boisterous breakbeats and pilfered guitar riffs, among other ear-catching sounds. His second album, 1998's You've Come a Long Way, Baby, contained four British Top Ten hits (led by ""Praise You"" and ""Right Here, Right Now""), became a multi-platinum success, and earned notice as one of the year's most critically acclaimed albums. His popularity continued with 2000's collaboration-heavy Halfway Between the Gutter and the Stars, in addition to mix albums like 2002's Live on Brighton Beach. Following 2004's relatively downbeat Palookaville, Cook formed the collaborative project Brighton Port Authority and also teamed with David Byrne for the 2010 concept album Here Lies Love. While more active as a DJ than a producer during the EDM boom of the 2010s, Fatboy continued sporadically releasing singles during the decade, scoring a major U.K. hit with 2013's ""Eat, Sleep, Rave, Repeat."" He also continued his lengthy run of mix CDs with 2020's Back to Mine. During the decade, he was featured on Rita Ora's rework of ""Praise You,"" and released other collaborative singles like ""Bus Stop Please"" with Daniel Steinberg.
Born Quentin Leo Cook in Bromley, England, on July 31, 1963, he joined the Hull-based pop group the Housemartins in 1986, replacing founding member Ted Key. After the group split in 1988, Cook became involved with the burgeoning acid house scene, pairing with producers Tim Jeffrey and J.C. Reid toward the end of the decade to form Pizzaman. The trio issued three Top 40 hits together (""Trippin' on Sunshine,"" ""Sex on the Streets,"" and ""Happiness"") before Cook splintered off to record with similarly styled outfits Freak Power and Beats International in the early '90s.
He shut most of his other production activities down in the following years to focus on his solo project as Fatboy Slim, which began with a trio of singles and the full-length Better Living Through Chemistry. Cook was also called in to add his remixing skills to Jean-Jacques Perrey's proto-electronica classic ""E.V.A.,"" released as a 12"" and CD single in 1997. In addition to his FBS work, Cook also recorded the Skip to My Loops sample CD, a popular studio tool sporting a mélange of sample-ready drum loops, analog squelches, and assorted noises. In early 1998, his remix of Cornershop's ""Brimful of Asha"" spent several weeks at number one in the British charts.
Fatboy Slim's eagerly anticipated second LP, You've Come a Long Way, Baby, followed later that year. The album went platinum in the U.S. and spawned four international hits, most notably ""The Rockafeller Skank"" and ""Praise You,"" which also boasted a Spike Jonze-directed video that earned three MTV Video Music Awards as well as two Grammy nominations. Songs from You've Come a Long Way, Baby ended up on countless soundtracks and commercials, cementing Fatboy Slim's unique position as a critically acclaimed and immensely popular act.
Cook also recorded several mix albums, including the first disc of the Radio 1 compilation Essential Selection, Vol. 1 and his own On the Floor at the Boutique. The latter was released domestically in the U.S. in early 2000 to help fans withstand the wait for his third album, Halfway Between the Gutter and the Stars, which arrived that fall. The album included hit collaborations with Macy Gray (""Demons"") and Bootsy Collins (""Weapon of Choice,"" which had an award-winning video featuring Christopher Walken). Two mix albums -- Live on Brighton Beach and Big Beach Boutique II -- appeared in 2002. During 2003, Cook and his wife at the time-- popular British TV presenter Zöe Ball -- separated for a brief period. They soon patched things up but the split was a heavy influence on 2004's Palookaville, the most laid-back and moody Fatboy Slim album yet. Collecting his singles along with a couple of important remixes, The Greatest Hits: Why Try Harder appeared in 2006.
In 2008, Cook announced he would be retiring the Fatboy Slim name and launching a new project, Brighton Port Authority (or BPA for short), a musical concept group featuring special guest artists such as David Byrne, Iggy Pop, Dizzee Rascal, Martha Wainwright, and many more. BPA released the single ""Toe Jam"" in 2008. The following year, the Fatboy Slim brand continued to pop up, such as on the mix CD Dance Bitch. Meanwhile, under the BPA moniker, Cook released I Think We're Gonna Need a Bigger Boat. His next project, released in 2010 as Fatboy Slim, involved production work, collaboration, and co-billing with Byrne on the Imelda Marcos concept release Here Lies Love. In 2011, he continued to tour across the globe, and in 2012 he was asked to perform at the London Olympics closing ceremony.
The next year, Cook scored a U.K. Top Ten hit with ""Eat, Sleep, Rave, Repeat,"" which featured Riva Starr, vocals by Beardyman, and a remix by Calvin Harris. Over the following years, he continued headlining festival stages and releasing remix sets. Two singles, ""Where U Iz"" and ""Boom F*\*king Boom"" (featuring Beardyman) appeared in 2017. The updated compilation The Best of Fatboy Slim was issued in 2019. The following year saw the release of the minimalist club banger ""All the Ladies,"" a collaboration with Eats Everything. Fatboy Slim's volume of the Back to Mine mix series arrived in 2020. ""Speed Trials on Acid,"" a collaboration with Carl Cox and Dan Diamond, appeared in 2022. Cook was then featured on Eats Everything's single ""Bristol to Brighton."" In 2023, Rita Ora reworked ""Praise You"" as ""Praising You,"" and Fatboy Slim was credited as a featured artist. The track was used for BMW advertisements, and received radio airplay around the world. Fatboy Slim released the singles ""Role Model"" (with Dan Diamond and Luca Guerrieri) and ""Bus Stop Please"" (with Daniel Steinberg) in 2024. ~ Sean Cooper & Neil Z. Yeung",You’re Not From Brighton,Unknown,https://www.youtube.com/watch?v=FQzOkcELa5A&list=RDFQzOkcELa5A&start_radio=1&pp=ygUjRmF0Ym95IFNsaW0gWW91cmUgTm90IEZyb20gQnJpZ2h0b26gBwE%3D,ERROR: Link Dead or Private
Mahashmashana,https://lastfm.freetls.fastly.net/i/u/300x300/6ba4a9f271b2013b0b2d496120953dc6.jpg,Father John Misty,2024-11-22,"Father John Misty is a stage name adopted by American singer and songwriter Joshua Michael Tillman, whose music paints languid, sadly beautiful portraits of love and life on the margins with the moody depth of Nick Drake and the country-influenced textures of Will Oldham. Tillman adds a touch of dark humor to his Father John Misty persona, especially in his observations of his characters, though it tends to flow with the contemplative, world-weary tone of his songs rather than disturbing it. He also favors rich, expansive arrangements that complement the sweep of his melodies and the expressive reach of his voice. The second FJM album, 2015's I Love You, Honeybear, was a landmark effort with its carefully crafted sound and arch lyrics, 2017's Pure Comedy favored a cooler, more elegant approach, and 2022's Chloë and the Next 20th Century and 2024's Mahashmashana set Misty's sardonic and existentialist lyricism against cinematic orchestral arrangements and '70s-styled AM radio singer/songwriter instrumentals.
Joshua Michael Tillman first made a name for himself playing drums in a pair of indie rock bands, Saxon Shore and Stately, while attending college in New York City. In his spare time, however, he began writing material of his own, citing the music of Nick Drake and Pete Seeger, and the writings of Flannery O'Connor, as key influences. Some of Tillman's demos found their way to Damien Jurado, who invited Tillman to join his band for a tour. Tillman played solo sets during several dates on the tour and began distributing CD-R copies of an early collection of tunes called I Will Return (attributed to J. Tillman). During the tour, he also struck up a friendship with Eric Fisher, who produced another CD-R album, Long May You Run, again attributed to J. Tillman. Both Tillman and Jurado later signed on for a U.S. tour with Richard Buckner, where Tillman once again found a ready audience for home-burned copies of his disc.
In 2006, the independent Fargo Records label released Tillman's first properly distributed solo album, Minor Works, and Keep Records reissued I Will Return/Long May You Run as a two-disc set the same year. In 2007, Yer Bird Records released Tillman's fourth, more elaborately arranged album, Cancer and Delirium. Although his solo work continued to garner critical acclaim, he briefly shifted focus in 2008 by joining Fleet Foxes. The group toured heavily in support of its debut album; meanwhile, Tillman continued working on his own material, releasing Year in the Kingdom in 2009. In 2011, he left Fleet Foxes to concentrate on his many solo projects, adopting the pseudonym Father John Misty for 2012's Fear Fun, a 12-track collection of new material that infused the harmony-laden hymns of his former band with a patina of Gram Parsons- and Harry Nilsson-informed, Laurel Canyon-inspired neo-psychedelia. In 2015 Tillman issued a second studio album under the moniker, the caustically funny and surprisingly sweet I Love You, Honeybear. The album received widespread acclaim from critics and fans alike, and was particularly lauded for its bold use of strong melodies, ironic and ornately romantic lyrics, and stellar arrangements.
In May 2016, it became apparent that Tillman had also begun working on further material after he uploaded a new song to SoundCloud titled ""Real Love Baby."" He made headlines that summer when he cut his performance short at the XPoneNtial Festival in New Jersey after replacing his planned set list with a tirade about the empty values of entertainment and the rise of stupidity in popular culture and its effect on society. He then performed a cover of Leonard Cohen's ""Bird on the Wire"" before abruptly leaving the stage. Later that year, he uploaded another new song to SoundCloud, ""Holy Hell,"" and in late January 2017, announced his third album, Pure Comedy. Lyrically, the record touched on themes such as politics, social media, the environment, technology, and celebrity culture. Ahead of the album's release, Tillman promoted the effort with the title track and ""Ballad of a Dying Man,"" along with an 1,800-word essay released to his online fan club about the symbolism involved in the record. Pure Comedy was released in early April 2017. The prolific artist returned in early 2018 with the singles ""Mr. Tillman,"" ""Just Dumb Enough to Try,"" and ""Disappointing Diamonds Are the Rarest of Them All"" ahead of the release of a new studio LP. Written during a six-week period when Tillman was living in a hotel, the resulting God's Favorite Customer was released later that June.
Tillman toured Europe in 2019, and an appearance with the Neue Philharmonie Frankfurt at the Hamburg Elbphilharmonie was given release as a digital album, 2020's Off-Key in Hamburg. The same year also saw the release of a 7"" for the Sub Pop Singles club and a four-song EP, Anthem +3, featuring impassioned performances of songs by Leonard Cohen, Cat Stevens (aka Yusuf), and Link Wray. Tillman spent much of August through December 2020 in the studio, working on the next Father John Misty project. Released in April 2022, Chloë and the Next 20th Century was co-produced by Tillman and Jonathan Wilson, with orchestral arrangements by Drew Erickson. In addition to the cinematic arrangements, the album also dabbled in bossa nova, Nilsson-esque singer/songwriter fare, and moments of jazzy ambience underscoring Father John Misty's sharp storytelling. A deluxe edition of the set included bonus 7"" vinyl singles featuring interpretations of songs from the album by Lana Del Rey and Jack Cruz. Live at Electric Lady, a concert EP that included a cover of Stevie Wonder's ""I Believe (When I Fall in Love It Will Be Forever),"" appeared later that year.
In 2023, Tillman was featured on Lana Del Ray's ""Let the Light In"" and contributed a version of ""Musical Ladders"" to the Adam Green tribute album Moping in Style. In July 2024, a best-of package entitled Greatish Hits: I Followed My Dreams and My Dreams Said to Crawl was released, containing songs from across FJM's discography, as well as one previously unreleased tune, ""I Guess Time Just Makes Fools of Us All."" The track also appeared on 2024's Mahashmashana, Tillman's sixth full-length effort under the Father John Misty moniker. Produced by Tillman, Drew Erickson, and Jonathan Wilson, the LP, which takes its name from a Sanskrit term meaning ""great cremation ground,"" is rooted in themes of existentialism, mental health, and the passage of time. ~ Mark Deming & Rob Wacey",Mahashmashana,Unknown,https://www.youtube.com/watch?v=DV_JHlxfFDA&pp=ygUhRmF0aGVyIEpvaG4gTWlzdHkgLSBNYWhhc2htYXNoYW5h0gcJCYQJAYcqIYzv,Father John Misty - Mahashmashana (Visualizer)
