Album,AlbumArtLink,Artist,ReleaseDate,Summary,Title,Year,YouTubeLink,Actual_YT_Title
Strange Times,https://lastfm.freetls.fastly.net/i/u/300x300/3742472cc5a16ac14b96ae691a4acc6a.jpg,The Chameleons,1986-09-15,"The atmospheric pop band the Chameleons formed in Manchester, England, in 1981 from the ashes of a number of local groups: vocalist/bassist Mark Burgess began with the Cliches, guitarists Reg Smithies and Dave Fielding arrived from the Years, and drummer John Lever (who quickly replaced founding member Brian Schofield) originated with the Politicians. After establishing themselves with a series of high-profile BBC sessions, the Chameleons signed to Epic and debuted with the tense, moody single ""In Shreds,"" produced by Steve Lillywhite and released in March 1982.
The quartet was soon released from its contract with Epic, but then signed to Statik and returned in 1983 with the band's first full-length effort, Script of the Bridge. What Does Anything Mean? Basically followed in 1985, and with it came a new reliance on stylish production; following its release, the Chameleons signed to Geffen and emerged the following year with Strange Times. The dark, complex record proved to be the Chameleons' finale, however, when they split following the sudden death of manager Tony Fletcher; while Burgess and Lever continued on in the Sun & the Moon, Smithies and Fielding later reunited in the Reegs. In 1993, Burgess surfaced with his proper solo album Zima Junction. He and his band the Sons of God toured America the following year.
As the '90s came and went, the four members of the Chameleons UK continued to work on music and see one another on a personal basis. While their own musical projects kept them busy, a reunion was practically inevitable. The Chameleons reconnected in January 2000 to prep for three May dates in England. The acoustic-based, self-released Strip was available by showtime and for a limited time only. Additional European dates followed throughout the summer, and by fall the Chameleons UK played their first American shows in nearly 15 years. Several live efforts appeared shortly thereafter. Why Call It Anything? (2001) marked the Chameleons' first studio album since 1986's Strange Times. This Never Ending Now appeared two years later. ~ Jason Ankeny",Childhood,Unknown,https://www.youtube.com/watch?v=JIvvZJ2QZ68&pp=ygUYVGhlIENoYW1lbGVvbnMgQ2hpbGRob29k,The Chameleons - Childhood
Push the Button,https://lastfm.freetls.fastly.net/i/u/300x300/907fc52b8f10483b98b3ea73151fb532.png,The Chemical Brothers,2004-12-01,"Grammy-winning English electronic duo the Chemical Brothers are one of dance music's biggest crossover successes, known for an arena-sized sound rooted in club culture, psychedelia, and hip-hop. Rising to prominence during the mid-'90s, they unite such varying influences as Public Enemy, Cabaret Voltaire, and My Bloody Valentine to create a dance-rock-rap fusion that rivaled the best old-school DJs on their own terms. They keep crowds on the dancefloor by working through any number of groove-oriented styles featuring unmistakable samples from familiar guitar riffs and vocal tags to various sound effects. When the duo (Tom Rowlands and Ed Simons) decided to supplement their DJ careers by turning their bedrooms into recording studios, they pioneered a style of music (later termed big beat) remarkable for its lack of energy loss from the dancefloor to the radio. From their seminal 1995 debut, Exit Planet Dust, Chemical Brothers albums are less collections of songs and more hour-long journeys chock-full of deep, bomb-studded beats, percussive breakdowns, and effects borrowed from a host of sources. All in all, the duo proved one of the few exceptions to the rule that intelligent dance music could never be bombastic nor truly satisfying to the seasoned rock fan, helping them become one of the few dance acts to enjoy simultaneous success in the British and American mainstream and in critical quarters with albums such as 1997's Dig Your Own Hole and 1999's Surrender. They have remained a fixture atop the U.K. album charts and collaborated with artists such as the Flaming Lips, Q-Tip (the 2005 smash ""Galvanize""), Beck, and St. Vincent. 2019's No Geography brought their total Grammy wins to six, and their tenth studio album, For That Beautiful Feeling, arrived in 2023.
Growing up, both Rowlands and Simons grooved to an eclectic musical diet, ranging from the Smiths and Jesus and Mary Chain to Kraftwerk and Public Enemy. They met while taking the same history course at Manchester University, though neither was a native Mancunian -- Rowlands enrolled because of the legendary Haçienda nightclub nearby, while Simons acknowledged the city as birthplace to the Smiths and New Order. The pair began sampling Madchester's vibrant nightclub scene together during 1989 and 1990, just at the peak of Britain's fascination with a DJ'ing style named Balearic. Pioneered at the island hot spot of Ibiza during the mid-'80s, Balearic relied on a blend of early house music, Italian disco, rare-groove jazz and funk, Northern soul, hip-hop, and alternative dance. Original Balearic DJs like Trevor Fung, Paul Oakenfold, and Mike Pickering brought the sound back to indie clubs in London and Manchester, and the style proved very attractive to musical eclectics like Rowlands and Simons.
Though Rowlands was already performing in the alternative dance group Ariel, the pair began DJ'ing together at the Manchester club Naked Under Leather in 1991. Hardly believing that their weekend project would progress, they took the semi-serious handle Dust Brothers (a tribute to the American production team responsible for one of their favorite albums, the Beastie Boys' Paul's Boutique). Despite their doubts, Rowlands and Simons' club night did grow more popular, thanks to the duo's Balearic mix of rare house tracks flavored with hip-hop breakdowns, independent-dance fusions, and ancient secondhand discards. After deciding to try re-creating their unique sound in their tiny bedroom studio, the Dust Brothers emerged with ""Song to the Siren,"" an intriguing example of the new alternative dance scene including sample sources Meat Beat Manifesto and This Mortal Coil.
After the single was pressed up on a limited release of 500 copies, it began getting attention from Britain's top DJs, initially including an old friend named Justin Robertson but later including Andrew Weatherall and Darren Emerson. Weatherall licensed the single to Junior Boy's Own Records, and after the pair had finished university, they moved back to London to work on another EP (14th Century Sky) and a residency at another club. After their third release, ""My Mercury Mouth,"" the duo began to get more high-profile clients for remixing: besides Justin Robertson's Lionrock collective, Primal Scream, the Prodigy, and the Charlatans all received treatments.
When lawyers for the original Dust Brothers came calling in 1995, though, Rowlands and Simons were forced to change their name to the Chemical Brothers (the proposed Dust Brothers U.K. was turned down). Word on the street and nightclub scene was so good that it hardly mattered; their new residency at the Heavenly Sunday Social quickly became one of the hottest club nights in England -- documented on the mix disc Live at the Social, Vol. 1 -- and their debut album, Exit Planet Dust, was heavily praised by critics. Another fan of the record, Oasis frontman Noel Gallagher, agreed to lend his vocals to a future single named ""Setting Sun,"" the Chemicals' tribute to one of their own favorites, the Beatles' ""Tomorrow Never Knows."" The single went to number one in late 1996, and the Chemical Brothers opened for the giant Oasis concert at Knebworth besides headlining their own shows all over the world.
The Chemical Brothers' second album, Dig Your Own Hole, took the top spot on the album charts upon its release in April 1997, and on the wings of America's growing electronica push, the album sailed to number 14 stateside and went gold. The duo released a mix album in 1998, Brothers Gonna Work It Out, and followed with their third studio LP, Surrender, in 1999. The album featured a second Gallagher collaboration, ""Let Forever Be,"" as well as songs with Bernard Sumner and Hope Sandoval, and one of the duo's most well-known tracks, ""Hey Boy Hey Girl."" The duo continued their white-label Electronic Battle Weapon series with a 2001 single which would soon see widespread release as ""It Began in Afrika."" It appeared on the duo's fourth album, 2002's Come with Us, a sort of back-to-basics effort focusing on storming club tracks. Its only guests were the Verve's Richard Ashcroft and frequent collaborator Beth Orton. Singles 93-03 was issued the next year, including ""The Golden Path"" with the Flaming Lips (a U.K. Top 20 hit) and ""Get Yourself High"" featuring k-os.
Rowlands and Simons returned with their fifth album, 2005's Push the Button, with guest vocalists Tim Burgess, Kele Okereke, and the Magic Numbers. ""Galvanize,"" featuring Q-Tip, became one of their biggest hits, reaching number three in the U.K. and even earning a gold certification in America. The music celebrity parade continued on 2007's We Are the Night, this time including the Klaxons, Willy Mason, Fatlip, and Midlake. A second singles collection, Brotherhood, appeared in 2008, including the first ten Electronic Battle Weapon tracks (most of which ended up on their albums or as B-sides) as a second disc.
In 2010 they released Further, their first album with no vocal collaborations, and in 2011 they released Hanna, their first film soundtrack. Sticking with film, they released Don't Think to select cinemas in early 2012, which combined a Chemical Brothers live show and a visual document from their longtime art director Adam Smith. The film and live show were made available for purchase in March 2012. Another film contribution followed in 2014, when the Chemical Brothers collaborated with Miguel and Lorde for a song on the Hunger Games: Mockingjay, Pt. 1 soundtrack. With 2015 came the first Chemical Brothers full-length in five years, Born in the Echoes, which featured guest appearances from Beck, St. Vincent, Cate Le Bon, and the returning Q-Tip. It debuted at number one in the U.K. and became the group's sixth chart-topping album.
As their global tour drew to a close, they returned to their studio to begin working on their ninth studio album, desiring to bring their sound back to basics. They tried a far more direct approach to crafting tracks, working closely with Norwegian singer Aurora and Japanese rapper Nene. The Grammy-winning No Geography was released in April 2019 and included the singles ""MAH"" and ""Got to Keep On,"" the latter of which scored a Grammy for Best Dance Recording. Later that year, the pair celebrated the 20th anniversary of Surrender with a massive reissue that packaged the original album with discs of remixes, B-sides, music videos, and the concert video Live at Glastonbury 2000. A slightly haunting single titled ""The Darkness That You Fear"" arrived in 2021, and Dig Your Own Hole was given the 25th anniversary reissue treatment, including previously unreleased demos and alternate mixes, in addition to a recording of the duo's 1997 set at the Lowlands festival.
The Chemical Brothers released the funky, stuttering ""No Reason"" in 2023, followed by ""Live Again"" (featuring Halo Maud) and a second Beck collaboration, ""Skipping Like a Stone."" All three songs (plus a remix of ""The Darkness That You Fear"") were included on the duo's tenth album, For That Beautiful Feeling. They also released Paused in Cosmic Reflection, a career-spanning book featuring interviews with the duo as well as collaborators such as Noel Gallagher, Beth Orton, and video director Michel Gondry. For That Beautiful Feeling was nominated in the category of Best Dance/Electronic Album for the 2024 Grammy Awards. ~ John Bush",Galvanize,Unknown,https://www.youtube.com/watch?v=Xu3FTEmN-eg&list=RDXu3FTEmN-eg&start_radio=1&pp=ygUfVGhlIENoZW1pY2FsIEJyb3RoZXJzIEdhbHZhbml6ZaAHAdIHCQmiCgGHKiGM7w%3D%3D,ERROR: Link Dead or Private
Push the Button,https://lastfm.freetls.fastly.net/i/u/300x300/907fc52b8f10483b98b3ea73151fb532.png,The Chemical Brothers,2004-12-01,"Grammy-winning English electronic duo the Chemical Brothers are one of dance music's biggest crossover successes, known for an arena-sized sound rooted in club culture, psychedelia, and hip-hop. Rising to prominence during the mid-'90s, they unite such varying influences as Public Enemy, Cabaret Voltaire, and My Bloody Valentine to create a dance-rock-rap fusion that rivaled the best old-school DJs on their own terms. They keep crowds on the dancefloor by working through any number of groove-oriented styles featuring unmistakable samples from familiar guitar riffs and vocal tags to various sound effects. When the duo (Tom Rowlands and Ed Simons) decided to supplement their DJ careers by turning their bedrooms into recording studios, they pioneered a style of music (later termed big beat) remarkable for its lack of energy loss from the dancefloor to the radio. From their seminal 1995 debut, Exit Planet Dust, Chemical Brothers albums are less collections of songs and more hour-long journeys chock-full of deep, bomb-studded beats, percussive breakdowns, and effects borrowed from a host of sources. All in all, the duo proved one of the few exceptions to the rule that intelligent dance music could never be bombastic nor truly satisfying to the seasoned rock fan, helping them become one of the few dance acts to enjoy simultaneous success in the British and American mainstream and in critical quarters with albums such as 1997's Dig Your Own Hole and 1999's Surrender. They have remained a fixture atop the U.K. album charts and collaborated with artists such as the Flaming Lips, Q-Tip (the 2005 smash ""Galvanize""), Beck, and St. Vincent. 2019's No Geography brought their total Grammy wins to six, and their tenth studio album, For That Beautiful Feeling, arrived in 2023.
Growing up, both Rowlands and Simons grooved to an eclectic musical diet, ranging from the Smiths and Jesus and Mary Chain to Kraftwerk and Public Enemy. They met while taking the same history course at Manchester University, though neither was a native Mancunian -- Rowlands enrolled because of the legendary Haçienda nightclub nearby, while Simons acknowledged the city as birthplace to the Smiths and New Order. The pair began sampling Madchester's vibrant nightclub scene together during 1989 and 1990, just at the peak of Britain's fascination with a DJ'ing style named Balearic. Pioneered at the island hot spot of Ibiza during the mid-'80s, Balearic relied on a blend of early house music, Italian disco, rare-groove jazz and funk, Northern soul, hip-hop, and alternative dance. Original Balearic DJs like Trevor Fung, Paul Oakenfold, and Mike Pickering brought the sound back to indie clubs in London and Manchester, and the style proved very attractive to musical eclectics like Rowlands and Simons.
Though Rowlands was already performing in the alternative dance group Ariel, the pair began DJ'ing together at the Manchester club Naked Under Leather in 1991. Hardly believing that their weekend project would progress, they took the semi-serious handle Dust Brothers (a tribute to the American production team responsible for one of their favorite albums, the Beastie Boys' Paul's Boutique). Despite their doubts, Rowlands and Simons' club night did grow more popular, thanks to the duo's Balearic mix of rare house tracks flavored with hip-hop breakdowns, independent-dance fusions, and ancient secondhand discards. After deciding to try re-creating their unique sound in their tiny bedroom studio, the Dust Brothers emerged with ""Song to the Siren,"" an intriguing example of the new alternative dance scene including sample sources Meat Beat Manifesto and This Mortal Coil.
After the single was pressed up on a limited release of 500 copies, it began getting attention from Britain's top DJs, initially including an old friend named Justin Robertson but later including Andrew Weatherall and Darren Emerson. Weatherall licensed the single to Junior Boy's Own Records, and after the pair had finished university, they moved back to London to work on another EP (14th Century Sky) and a residency at another club. After their third release, ""My Mercury Mouth,"" the duo began to get more high-profile clients for remixing: besides Justin Robertson's Lionrock collective, Primal Scream, the Prodigy, and the Charlatans all received treatments.
When lawyers for the original Dust Brothers came calling in 1995, though, Rowlands and Simons were forced to change their name to the Chemical Brothers (the proposed Dust Brothers U.K. was turned down). Word on the street and nightclub scene was so good that it hardly mattered; their new residency at the Heavenly Sunday Social quickly became one of the hottest club nights in England -- documented on the mix disc Live at the Social, Vol. 1 -- and their debut album, Exit Planet Dust, was heavily praised by critics. Another fan of the record, Oasis frontman Noel Gallagher, agreed to lend his vocals to a future single named ""Setting Sun,"" the Chemicals' tribute to one of their own favorites, the Beatles' ""Tomorrow Never Knows."" The single went to number one in late 1996, and the Chemical Brothers opened for the giant Oasis concert at Knebworth besides headlining their own shows all over the world.
The Chemical Brothers' second album, Dig Your Own Hole, took the top spot on the album charts upon its release in April 1997, and on the wings of America's growing electronica push, the album sailed to number 14 stateside and went gold. The duo released a mix album in 1998, Brothers Gonna Work It Out, and followed with their third studio LP, Surrender, in 1999. The album featured a second Gallagher collaboration, ""Let Forever Be,"" as well as songs with Bernard Sumner and Hope Sandoval, and one of the duo's most well-known tracks, ""Hey Boy Hey Girl."" The duo continued their white-label Electronic Battle Weapon series with a 2001 single which would soon see widespread release as ""It Began in Afrika."" It appeared on the duo's fourth album, 2002's Come with Us, a sort of back-to-basics effort focusing on storming club tracks. Its only guests were the Verve's Richard Ashcroft and frequent collaborator Beth Orton. Singles 93-03 was issued the next year, including ""The Golden Path"" with the Flaming Lips (a U.K. Top 20 hit) and ""Get Yourself High"" featuring k-os.
Rowlands and Simons returned with their fifth album, 2005's Push the Button, with guest vocalists Tim Burgess, Kele Okereke, and the Magic Numbers. ""Galvanize,"" featuring Q-Tip, became one of their biggest hits, reaching number three in the U.K. and even earning a gold certification in America. The music celebrity parade continued on 2007's We Are the Night, this time including the Klaxons, Willy Mason, Fatlip, and Midlake. A second singles collection, Brotherhood, appeared in 2008, including the first ten Electronic Battle Weapon tracks (most of which ended up on their albums or as B-sides) as a second disc.
In 2010 they released Further, their first album with no vocal collaborations, and in 2011 they released Hanna, their first film soundtrack. Sticking with film, they released Don't Think to select cinemas in early 2012, which combined a Chemical Brothers live show and a visual document from their longtime art director Adam Smith. The film and live show were made available for purchase in March 2012. Another film contribution followed in 2014, when the Chemical Brothers collaborated with Miguel and Lorde for a song on the Hunger Games: Mockingjay, Pt. 1 soundtrack. With 2015 came the first Chemical Brothers full-length in five years, Born in the Echoes, which featured guest appearances from Beck, St. Vincent, Cate Le Bon, and the returning Q-Tip. It debuted at number one in the U.K. and became the group's sixth chart-topping album.
As their global tour drew to a close, they returned to their studio to begin working on their ninth studio album, desiring to bring their sound back to basics. They tried a far more direct approach to crafting tracks, working closely with Norwegian singer Aurora and Japanese rapper Nene. The Grammy-winning No Geography was released in April 2019 and included the singles ""MAH"" and ""Got to Keep On,"" the latter of which scored a Grammy for Best Dance Recording. Later that year, the pair celebrated the 20th anniversary of Surrender with a massive reissue that packaged the original album with discs of remixes, B-sides, music videos, and the concert video Live at Glastonbury 2000. A slightly haunting single titled ""The Darkness That You Fear"" arrived in 2021, and Dig Your Own Hole was given the 25th anniversary reissue treatment, including previously unreleased demos and alternate mixes, in addition to a recording of the duo's 1997 set at the Lowlands festival.
The Chemical Brothers released the funky, stuttering ""No Reason"" in 2023, followed by ""Live Again"" (featuring Halo Maud) and a second Beck collaboration, ""Skipping Like a Stone."" All three songs (plus a remix of ""The Darkness That You Fear"") were included on the duo's tenth album, For That Beautiful Feeling. They also released Paused in Cosmic Reflection, a career-spanning book featuring interviews with the duo as well as collaborators such as Noel Gallagher, Beth Orton, and video director Michel Gondry. For That Beautiful Feeling was nominated in the category of Best Dance/Electronic Album for the 2024 Grammy Awards. ~ John Bush",The Boxer,Unknown,https://www.youtube.com/watch?v=nSkKWVkF5yE&list=RDnSkKWVkF5yE&start_radio=1&pp=ygUhVGhlIENoZW1pY2FsIEJyb3RoZXJzIC0gVGhlIEJveGVyoAcB,ERROR: Link Dead or Private
Push the Button,https://lastfm.freetls.fastly.net/i/u/300x300/907fc52b8f10483b98b3ea73151fb532.png,The Chemical Brothers,2004-12-01,"Grammy-winning English electronic duo the Chemical Brothers are one of dance music's biggest crossover successes, known for an arena-sized sound rooted in club culture, psychedelia, and hip-hop. Rising to prominence during the mid-'90s, they unite such varying influences as Public Enemy, Cabaret Voltaire, and My Bloody Valentine to create a dance-rock-rap fusion that rivaled the best old-school DJs on their own terms. They keep crowds on the dancefloor by working through any number of groove-oriented styles featuring unmistakable samples from familiar guitar riffs and vocal tags to various sound effects. When the duo (Tom Rowlands and Ed Simons) decided to supplement their DJ careers by turning their bedrooms into recording studios, they pioneered a style of music (later termed big beat) remarkable for its lack of energy loss from the dancefloor to the radio. From their seminal 1995 debut, Exit Planet Dust, Chemical Brothers albums are less collections of songs and more hour-long journeys chock-full of deep, bomb-studded beats, percussive breakdowns, and effects borrowed from a host of sources. All in all, the duo proved one of the few exceptions to the rule that intelligent dance music could never be bombastic nor truly satisfying to the seasoned rock fan, helping them become one of the few dance acts to enjoy simultaneous success in the British and American mainstream and in critical quarters with albums such as 1997's Dig Your Own Hole and 1999's Surrender. They have remained a fixture atop the U.K. album charts and collaborated with artists such as the Flaming Lips, Q-Tip (the 2005 smash ""Galvanize""), Beck, and St. Vincent. 2019's No Geography brought their total Grammy wins to six, and their tenth studio album, For That Beautiful Feeling, arrived in 2023.
Growing up, both Rowlands and Simons grooved to an eclectic musical diet, ranging from the Smiths and Jesus and Mary Chain to Kraftwerk and Public Enemy. They met while taking the same history course at Manchester University, though neither was a native Mancunian -- Rowlands enrolled because of the legendary Haçienda nightclub nearby, while Simons acknowledged the city as birthplace to the Smiths and New Order. The pair began sampling Madchester's vibrant nightclub scene together during 1989 and 1990, just at the peak of Britain's fascination with a DJ'ing style named Balearic. Pioneered at the island hot spot of Ibiza during the mid-'80s, Balearic relied on a blend of early house music, Italian disco, rare-groove jazz and funk, Northern soul, hip-hop, and alternative dance. Original Balearic DJs like Trevor Fung, Paul Oakenfold, and Mike Pickering brought the sound back to indie clubs in London and Manchester, and the style proved very attractive to musical eclectics like Rowlands and Simons.
Though Rowlands was already performing in the alternative dance group Ariel, the pair began DJ'ing together at the Manchester club Naked Under Leather in 1991. Hardly believing that their weekend project would progress, they took the semi-serious handle Dust Brothers (a tribute to the American production team responsible for one of their favorite albums, the Beastie Boys' Paul's Boutique). Despite their doubts, Rowlands and Simons' club night did grow more popular, thanks to the duo's Balearic mix of rare house tracks flavored with hip-hop breakdowns, independent-dance fusions, and ancient secondhand discards. After deciding to try re-creating their unique sound in their tiny bedroom studio, the Dust Brothers emerged with ""Song to the Siren,"" an intriguing example of the new alternative dance scene including sample sources Meat Beat Manifesto and This Mortal Coil.
After the single was pressed up on a limited release of 500 copies, it began getting attention from Britain's top DJs, initially including an old friend named Justin Robertson but later including Andrew Weatherall and Darren Emerson. Weatherall licensed the single to Junior Boy's Own Records, and after the pair had finished university, they moved back to London to work on another EP (14th Century Sky) and a residency at another club. After their third release, ""My Mercury Mouth,"" the duo began to get more high-profile clients for remixing: besides Justin Robertson's Lionrock collective, Primal Scream, the Prodigy, and the Charlatans all received treatments.
When lawyers for the original Dust Brothers came calling in 1995, though, Rowlands and Simons were forced to change their name to the Chemical Brothers (the proposed Dust Brothers U.K. was turned down). Word on the street and nightclub scene was so good that it hardly mattered; their new residency at the Heavenly Sunday Social quickly became one of the hottest club nights in England -- documented on the mix disc Live at the Social, Vol. 1 -- and their debut album, Exit Planet Dust, was heavily praised by critics. Another fan of the record, Oasis frontman Noel Gallagher, agreed to lend his vocals to a future single named ""Setting Sun,"" the Chemicals' tribute to one of their own favorites, the Beatles' ""Tomorrow Never Knows."" The single went to number one in late 1996, and the Chemical Brothers opened for the giant Oasis concert at Knebworth besides headlining their own shows all over the world.
The Chemical Brothers' second album, Dig Your Own Hole, took the top spot on the album charts upon its release in April 1997, and on the wings of America's growing electronica push, the album sailed to number 14 stateside and went gold. The duo released a mix album in 1998, Brothers Gonna Work It Out, and followed with their third studio LP, Surrender, in 1999. The album featured a second Gallagher collaboration, ""Let Forever Be,"" as well as songs with Bernard Sumner and Hope Sandoval, and one of the duo's most well-known tracks, ""Hey Boy Hey Girl."" The duo continued their white-label Electronic Battle Weapon series with a 2001 single which would soon see widespread release as ""It Began in Afrika."" It appeared on the duo's fourth album, 2002's Come with Us, a sort of back-to-basics effort focusing on storming club tracks. Its only guests were the Verve's Richard Ashcroft and frequent collaborator Beth Orton. Singles 93-03 was issued the next year, including ""The Golden Path"" with the Flaming Lips (a U.K. Top 20 hit) and ""Get Yourself High"" featuring k-os.
Rowlands and Simons returned with their fifth album, 2005's Push the Button, with guest vocalists Tim Burgess, Kele Okereke, and the Magic Numbers. ""Galvanize,"" featuring Q-Tip, became one of their biggest hits, reaching number three in the U.K. and even earning a gold certification in America. The music celebrity parade continued on 2007's We Are the Night, this time including the Klaxons, Willy Mason, Fatlip, and Midlake. A second singles collection, Brotherhood, appeared in 2008, including the first ten Electronic Battle Weapon tracks (most of which ended up on their albums or as B-sides) as a second disc.
In 2010 they released Further, their first album with no vocal collaborations, and in 2011 they released Hanna, their first film soundtrack. Sticking with film, they released Don't Think to select cinemas in early 2012, which combined a Chemical Brothers live show and a visual document from their longtime art director Adam Smith. The film and live show were made available for purchase in March 2012. Another film contribution followed in 2014, when the Chemical Brothers collaborated with Miguel and Lorde for a song on the Hunger Games: Mockingjay, Pt. 1 soundtrack. With 2015 came the first Chemical Brothers full-length in five years, Born in the Echoes, which featured guest appearances from Beck, St. Vincent, Cate Le Bon, and the returning Q-Tip. It debuted at number one in the U.K. and became the group's sixth chart-topping album.
As their global tour drew to a close, they returned to their studio to begin working on their ninth studio album, desiring to bring their sound back to basics. They tried a far more direct approach to crafting tracks, working closely with Norwegian singer Aurora and Japanese rapper Nene. The Grammy-winning No Geography was released in April 2019 and included the singles ""MAH"" and ""Got to Keep On,"" the latter of which scored a Grammy for Best Dance Recording. Later that year, the pair celebrated the 20th anniversary of Surrender with a massive reissue that packaged the original album with discs of remixes, B-sides, music videos, and the concert video Live at Glastonbury 2000. A slightly haunting single titled ""The Darkness That You Fear"" arrived in 2021, and Dig Your Own Hole was given the 25th anniversary reissue treatment, including previously unreleased demos and alternate mixes, in addition to a recording of the duo's 1997 set at the Lowlands festival.
The Chemical Brothers released the funky, stuttering ""No Reason"" in 2023, followed by ""Live Again"" (featuring Halo Maud) and a second Beck collaboration, ""Skipping Like a Stone."" All three songs (plus a remix of ""The Darkness That You Fear"") were included on the duo's tenth album, For That Beautiful Feeling. They also released Paused in Cosmic Reflection, a career-spanning book featuring interviews with the duo as well as collaborators such as Noel Gallagher, Beth Orton, and video director Michel Gondry. For That Beautiful Feeling was nominated in the category of Best Dance/Electronic Album for the 2024 Grammy Awards. ~ John Bush",Left Right,Unknown,https://www.youtube.com/watch?v=v8KDtv9Qc_s&list=RDv8KDtv9Qc_s&start_radio=1&pp=ygUiVGhlIENoZW1pY2FsIEJyb3RoZXJzIC0gTGVmdCBSaWdodKAHAQ%3D%3D,ERROR: Link Dead or Private
