Album,AlbumArtLink,Artist,ReleaseDate,Summary,Title,Year,YouTubeLink
The Tipping Point,https://lastfm.freetls.fastly.net/i/u/300x300/89ce6617a6d9d1a25361b116fd493b83.jpg,Tears for Fears,2022-02-25,"Tears for Fears is a hit-making duo that pairs big melodies with big subjects -- their very name is derived from Arthur Janov's primal scream therapy. Driven by catchy, infectious synth pop, their debut album, The Hurting, became a massive hit in their native England, setting the stage for international stardom with their second album, 1985's Songs from the Big Chair. On the strength of the singles ""Everybody Wants to Rule the World"" and ""Shout,"" the record established the duo as one of the second-generation MTV stars' leading acts. After their third album, The Seeds of Love, Curt Smith left and Roland Orzabal continued solo. They reunited for Everybody Loves a Happy Ending (2004) and permanently for The Tipping Point (2022) and Songs for a Nervous Planet (2024).
Orzabal and Smith met as children in Bath, England. Both boys came from broken homes, and Smith was leaning toward juvenile delinquency. Orzabal, however, turned toward books, eventually discovering Arthur Janov's primal scream therapy, a way of confronting childhood fears that John Lennon embraced after the Beatles disbanded. Orzabal turned Smith on to Janov, but before the duo explored this theory further, they formed the ska revival band Graduate in the late '70s. After releasing a handful of singles, including ""Elvis Should Play Ska,"" Graduate dissolved in the early '80s, and the duo went on to form Tears for Fears, a synth pop outfit directly inspired by Janov's writings.
Riding in on the tail-end of new wave and new romantic, Tears for Fears -- which featured musical contributions from former Graduate keyboardist Ian Stanley on early albums -- landed a record contract with Polygram in 1982. The following year, the band released its debut, The Hurting, which became a major hit in Britain, generating no less than three Top Five hit singles. Two years later, the group released Songs from the Big Chair, which demonstrated a more streamlined and soul-influenced sound. Songs from the Big Chair became a huge hit in America, rocketing to the top of the charts on the strength of the singles ""Everybody Wants to Rule the World"" and ""Shout,"" which both hit number one, and the number three ""Head Over Heels,"" which were all supported by clever, stylish videos that received heavy MTV airplay.
Instead of quickly following Songs from the Big Chair with a new record, Tears for Fears labored over their new record, eventually delivering the layered, Beatlesque The Seeds of Love in 1989. Featuring soulful vocals from Oleta Adams, who dominated the hit ""Woman in Chains,"" the album became a hit, reaching number eight, while the single, ""Sowing the Seeds of Love,"" reached number two in the U.S. Again, Tears for Fears spent several years working on the follow-up to Seeds of Love, during which time they released the collection Tears Roll Down: Greatest Hits 82-92. Smith and Orzabal began to quarrel heavily, and Smith left the group in 1992, making Tears for Fears' 1993 comeback Elemental essentially a solo record from Orzabal. On the strength of the adult contemporary hit ""Break It Down Again,"" Elemental became a modest hit, reaching gold status in the U.S., yet was hardly up to the group's previous levels. Smith, meanwhile, released a solo album in 1993, Soul on Board, which went ignored. Orzabal returned with another Tears for Fears album, Raoul and the Kings of Spain, in 1995, which failed to make much of an impact. In late 1996, they released a rarities collection. In 2004, Orzabal reunited with Smith for the colorful Everybody Loves a Happy Ending, their first collaboration in over a decade.
It wouldn't be until 2013 that newly recorded material would surface, although the duo had been active on the live circuit, with dates in the U.S., Australia, and New Zealand. A three-track EP, released especially for Record Store Day, appeared that year and featured covers of Arcade Fire's ""Ready to Start,"" Animal Collective's ""My Girls,"" and Hot Chip's ""Boy from School."" Used as a springboard for writing and recording new music, Tears for Fears inked a deal with Warner Records the following year and continued to work on their seventh album.
During this time, Orzabal spent time caring for his wife, who passed away in 2017; her death profoundly influenced his songwriting. After a few false starts, mainly due to additional songwriters being brought in, Smith and Orzabal sat down together to write in a manner inspired by the world around them, resulting in songs that poignantly dealt with everything from the climate crisis to political upheaval. They spent a summer touring and in 2021 entered the studio and completed The Tipping Point for Craft Records. It arrived in February 2022 as their first full-length studio recording of original material in 18 years, and marked their return to touring. Songs for a Nervous Planet, featuring four new studio tracks including the singles ""Astronaut"" and ""The Girl That I Call Home,"" and 18 live cuts recorded during the band's Tipping Point World Tour, appeared in 2024. ~ Stephen Thomas Erlewine",No Small Thing,Unknown,https://www.youtube.com/watch?v=iemvnxDjrBY&pp=ygUeVGVhcnMgZm9yIEZlYXJzIE5vIFNtYWxsIFRoaW5n
The Brotherhood of the Bomb (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/ec25019dc6d22e4af9d078520d54d70f.jpg,Techno Animal,2001-09-25,"Frequent collaborators Kevin Martin and Justin Broadrick (who've worked together on such projects as God and Ice) make up Techno Animal, a beat-oriented ambient group who fuse elements of dub-style production with thick, slightly paranoid melodic themes and heavily treated electronic rhythms. Although both Martin and Broadrick have their fingers in a number of different ongoing projects (most notably God with the former and Godflesh and Final with the latter), Techno Animal represents their most clearly focused and successful outlet of electronics-based composition. The pair released a debut album, Ghosts, on Martin's Pathological label in 1994, followed by a double-CD on Virgin, Re-Entry, before signing with the Rising High subsidiary Blue Angel in 1996. Techno Animal Versus Reality followed in 1998. Closely associated with other post-industrial dub and dark ambient merchants such as Mick Harris (Napalm Death, Scorn) and Bill Laswell (Automaton, Silent Recoil), both Broadrick and Martin, like Harris and Laswell, have been involved in a wide array of different recording projects ranging from monochrome ambient to death metal, industrial, and experimental jazz. Broadrick also doubles as a club DJ, and Martin works as a music journalist and critic, penning the liner notes to the celebrated Macro Dub Infection compilation and contributing regularly to new music magazines such as The Wire and Alternative Press. In 1999, the duo recorded the split-LP Symbiotics with Porter Ricks. The following year, Techno Animal signed to Matador and released The Brotherhood of the Bomb in 2001. ~ Sean Cooper",Cruise Mode 101,Unknown,https://www.youtube.com/watch?v=7fcYrIAX4CE&list=RD7fcYrIAX4CE&start_radio=1&pp=ygUfVGVjaG5vIEFuaW1hbCAtIENydWlzZSBNb2RlIDEwMaAHAQ%3D%3D
The Brotherhood of the Bomb (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/ec25019dc6d22e4af9d078520d54d70f.jpg,Techno Animal,2001-09-25,"Frequent collaborators Kevin Martin and Justin Broadrick (who've worked together on such projects as God and Ice) make up Techno Animal, a beat-oriented ambient group who fuse elements of dub-style production with thick, slightly paranoid melodic themes and heavily treated electronic rhythms. Although both Martin and Broadrick have their fingers in a number of different ongoing projects (most notably God with the former and Godflesh and Final with the latter), Techno Animal represents their most clearly focused and successful outlet of electronics-based composition. The pair released a debut album, Ghosts, on Martin's Pathological label in 1994, followed by a double-CD on Virgin, Re-Entry, before signing with the Rising High subsidiary Blue Angel in 1996. Techno Animal Versus Reality followed in 1998. Closely associated with other post-industrial dub and dark ambient merchants such as Mick Harris (Napalm Death, Scorn) and Bill Laswell (Automaton, Silent Recoil), both Broadrick and Martin, like Harris and Laswell, have been involved in a wide array of different recording projects ranging from monochrome ambient to death metal, industrial, and experimental jazz. Broadrick also doubles as a club DJ, and Martin works as a music journalist and critic, penning the liner notes to the celebrated Macro Dub Infection compilation and contributing regularly to new music magazines such as The Wire and Alternative Press. In 1999, the duo recorded the split-LP Symbiotics with Porter Ricks. The following year, Techno Animal signed to Matador and released The Brotherhood of the Bomb in 2001. ~ Sean Cooper",Glass Prism Enclosure,Unknown,https://www.youtube.com/watch?v=Q39CgGKEK5c&list=RDQ39CgGKEK5c&start_radio=1&pp=ygUjVGVjaG5vIEFuaW1hbCBHbGFzcyBQcmlzbSBFbmNsb3N1cmWgBwE%3D
The Brotherhood of the Bomb (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/ec25019dc6d22e4af9d078520d54d70f.jpg,Techno Animal,2001-09-25,"Frequent collaborators Kevin Martin and Justin Broadrick (who've worked together on such projects as God and Ice) make up Techno Animal, a beat-oriented ambient group who fuse elements of dub-style production with thick, slightly paranoid melodic themes and heavily treated electronic rhythms. Although both Martin and Broadrick have their fingers in a number of different ongoing projects (most notably God with the former and Godflesh and Final with the latter), Techno Animal represents their most clearly focused and successful outlet of electronics-based composition. The pair released a debut album, Ghosts, on Martin's Pathological label in 1994, followed by a double-CD on Virgin, Re-Entry, before signing with the Rising High subsidiary Blue Angel in 1996. Techno Animal Versus Reality followed in 1998. Closely associated with other post-industrial dub and dark ambient merchants such as Mick Harris (Napalm Death, Scorn) and Bill Laswell (Automaton, Silent Recoil), both Broadrick and Martin, like Harris and Laswell, have been involved in a wide array of different recording projects ranging from monochrome ambient to death metal, industrial, and experimental jazz. Broadrick also doubles as a club DJ, and Martin works as a music journalist and critic, penning the liner notes to the celebrated Macro Dub Infection compilation and contributing regularly to new music magazines such as The Wire and Alternative Press. In 1999, the duo recorded the split-LP Symbiotics with Porter Ricks. The following year, Techno Animal signed to Matador and released The Brotherhood of the Bomb in 2001. ~ Sean Cooper",DC‐10,Unknown,https://www.youtube.com/watch?v=DO_xATmph0U&list=RDDO_xATmph0U&start_radio=1&pp=ygUTVGVjaG5vIEFuaW1hbCBEQy0xMKAHAQ%3D%3D
The Brotherhood of the Bomb (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/ec25019dc6d22e4af9d078520d54d70f.jpg,Techno Animal,2001-09-25,"Frequent collaborators Kevin Martin and Justin Broadrick (who've worked together on such projects as God and Ice) make up Techno Animal, a beat-oriented ambient group who fuse elements of dub-style production with thick, slightly paranoid melodic themes and heavily treated electronic rhythms. Although both Martin and Broadrick have their fingers in a number of different ongoing projects (most notably God with the former and Godflesh and Final with the latter), Techno Animal represents their most clearly focused and successful outlet of electronics-based composition. The pair released a debut album, Ghosts, on Martin's Pathological label in 1994, followed by a double-CD on Virgin, Re-Entry, before signing with the Rising High subsidiary Blue Angel in 1996. Techno Animal Versus Reality followed in 1998. Closely associated with other post-industrial dub and dark ambient merchants such as Mick Harris (Napalm Death, Scorn) and Bill Laswell (Automaton, Silent Recoil), both Broadrick and Martin, like Harris and Laswell, have been involved in a wide array of different recording projects ranging from monochrome ambient to death metal, industrial, and experimental jazz. Broadrick also doubles as a club DJ, and Martin works as a music journalist and critic, penning the liner notes to the celebrated Macro Dub Infection compilation and contributing regularly to new music magazines such as The Wire and Alternative Press. In 1999, the duo recorded the split-LP Symbiotics with Porter Ricks. The following year, Techno Animal signed to Matador and released The Brotherhood of the Bomb in 2001. ~ Sean Cooper",Robosapien,Unknown,https://www.youtube.com/watch?v=fSCUk5fpCys&list=RDfSCUk5fpCys&start_radio=1&pp=ygUYVGVjaG5vIEFuaW1hbCBSb2Jvc2FwaWVuoAcB
The Brotherhood of the Bomb (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/ec25019dc6d22e4af9d078520d54d70f.jpg,Techno Animal,2001-09-25,"Frequent collaborators Kevin Martin and Justin Broadrick (who've worked together on such projects as God and Ice) make up Techno Animal, a beat-oriented ambient group who fuse elements of dub-style production with thick, slightly paranoid melodic themes and heavily treated electronic rhythms. Although both Martin and Broadrick have their fingers in a number of different ongoing projects (most notably God with the former and Godflesh and Final with the latter), Techno Animal represents their most clearly focused and successful outlet of electronics-based composition. The pair released a debut album, Ghosts, on Martin's Pathological label in 1994, followed by a double-CD on Virgin, Re-Entry, before signing with the Rising High subsidiary Blue Angel in 1996. Techno Animal Versus Reality followed in 1998. Closely associated with other post-industrial dub and dark ambient merchants such as Mick Harris (Napalm Death, Scorn) and Bill Laswell (Automaton, Silent Recoil), both Broadrick and Martin, like Harris and Laswell, have been involved in a wide array of different recording projects ranging from monochrome ambient to death metal, industrial, and experimental jazz. Broadrick also doubles as a club DJ, and Martin works as a music journalist and critic, penning the liner notes to the celebrated Macro Dub Infection compilation and contributing regularly to new music magazines such as The Wire and Alternative Press. In 1999, the duo recorded the split-LP Symbiotics with Porter Ricks. The following year, Techno Animal signed to Matador and released The Brotherhood of the Bomb in 2001. ~ Sean Cooper",Freefall,Unknown,https://www.youtube.com/watch?v=E-ylBWM4mNM&list=RDE-ylBWM4mNM&start_radio=1&pp=ygUWVGVjaG5vIEFuaW1hbCBGcmVlZmFsbKAHAdIHCQnbCgGHKiGM7w%3D%3D
The Brotherhood of the Bomb (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/ec25019dc6d22e4af9d078520d54d70f.jpg,Techno Animal,2001-09-25,"Frequent collaborators Kevin Martin and Justin Broadrick (who've worked together on such projects as God and Ice) make up Techno Animal, a beat-oriented ambient group who fuse elements of dub-style production with thick, slightly paranoid melodic themes and heavily treated electronic rhythms. Although both Martin and Broadrick have their fingers in a number of different ongoing projects (most notably God with the former and Godflesh and Final with the latter), Techno Animal represents their most clearly focused and successful outlet of electronics-based composition. The pair released a debut album, Ghosts, on Martin's Pathological label in 1994, followed by a double-CD on Virgin, Re-Entry, before signing with the Rising High subsidiary Blue Angel in 1996. Techno Animal Versus Reality followed in 1998. Closely associated with other post-industrial dub and dark ambient merchants such as Mick Harris (Napalm Death, Scorn) and Bill Laswell (Automaton, Silent Recoil), both Broadrick and Martin, like Harris and Laswell, have been involved in a wide array of different recording projects ranging from monochrome ambient to death metal, industrial, and experimental jazz. Broadrick also doubles as a club DJ, and Martin works as a music journalist and critic, penning the liner notes to the celebrated Macro Dub Infection compilation and contributing regularly to new music magazines such as The Wire and Alternative Press. In 1999, the duo recorded the split-LP Symbiotics with Porter Ricks. The following year, Techno Animal signed to Matador and released The Brotherhood of the Bomb in 2001. ~ Sean Cooper",Monoscopic,Unknown,https://www.youtube.com/watch?v=xkTJAJ8i9BQ&list=RDxkTJAJ8i9BQ&start_radio=1&pp=ygUYVGVjaG5vIEFuaW1hbCBNb25vc2NvcGljoAcB
The Brotherhood of the Bomb (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/ec25019dc6d22e4af9d078520d54d70f.jpg,Techno Animal,2001-09-25,"Frequent collaborators Kevin Martin and Justin Broadrick (who've worked together on such projects as God and Ice) make up Techno Animal, a beat-oriented ambient group who fuse elements of dub-style production with thick, slightly paranoid melodic themes and heavily treated electronic rhythms. Although both Martin and Broadrick have their fingers in a number of different ongoing projects (most notably God with the former and Godflesh and Final with the latter), Techno Animal represents their most clearly focused and successful outlet of electronics-based composition. The pair released a debut album, Ghosts, on Martin's Pathological label in 1994, followed by a double-CD on Virgin, Re-Entry, before signing with the Rising High subsidiary Blue Angel in 1996. Techno Animal Versus Reality followed in 1998. Closely associated with other post-industrial dub and dark ambient merchants such as Mick Harris (Napalm Death, Scorn) and Bill Laswell (Automaton, Silent Recoil), both Broadrick and Martin, like Harris and Laswell, have been involved in a wide array of different recording projects ranging from monochrome ambient to death metal, industrial, and experimental jazz. Broadrick also doubles as a club DJ, and Martin works as a music journalist and critic, penning the liner notes to the celebrated Macro Dub Infection compilation and contributing regularly to new music magazines such as The Wire and Alternative Press. In 1999, the duo recorded the split-LP Symbiotics with Porter Ricks. The following year, Techno Animal signed to Matador and released The Brotherhood of the Bomb in 2001. ~ Sean Cooper",Piranha,Unknown,https://www.youtube.com/watch?v=haRzBWSgAzo&list=RDhaRzBWSgAzo&start_radio=1&pp=ygUVVGVjaG5vIEFuaW1hbCBQaXJhbmhhoAcB
The Brotherhood of the Bomb (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/ec25019dc6d22e4af9d078520d54d70f.jpg,Techno Animal,2001-09-25,"Frequent collaborators Kevin Martin and Justin Broadrick (who've worked together on such projects as God and Ice) make up Techno Animal, a beat-oriented ambient group who fuse elements of dub-style production with thick, slightly paranoid melodic themes and heavily treated electronic rhythms. Although both Martin and Broadrick have their fingers in a number of different ongoing projects (most notably God with the former and Godflesh and Final with the latter), Techno Animal represents their most clearly focused and successful outlet of electronics-based composition. The pair released a debut album, Ghosts, on Martin's Pathological label in 1994, followed by a double-CD on Virgin, Re-Entry, before signing with the Rising High subsidiary Blue Angel in 1996. Techno Animal Versus Reality followed in 1998. Closely associated with other post-industrial dub and dark ambient merchants such as Mick Harris (Napalm Death, Scorn) and Bill Laswell (Automaton, Silent Recoil), both Broadrick and Martin, like Harris and Laswell, have been involved in a wide array of different recording projects ranging from monochrome ambient to death metal, industrial, and experimental jazz. Broadrick also doubles as a club DJ, and Martin works as a music journalist and critic, penning the liner notes to the celebrated Macro Dub Infection compilation and contributing regularly to new music magazines such as The Wire and Alternative Press. In 1999, the duo recorded the split-LP Symbiotics with Porter Ricks. The following year, Techno Animal signed to Matador and released The Brotherhood of the Bomb in 2001. ~ Sean Cooper",Sub Species,Unknown,https://www.youtube.com/watch?v=3wriVJnsSkc&list=RD3wriVJnsSkc&start_radio=1&pp=ygUZVGVjaG5vIEFuaW1hbCBTdWIgU3BlY2llc6AHAQ%3D%3D
The Brotherhood of the Bomb (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/ec25019dc6d22e4af9d078520d54d70f.jpg,Techno Animal,2001-09-25,"Frequent collaborators Kevin Martin and Justin Broadrick (who've worked together on such projects as God and Ice) make up Techno Animal, a beat-oriented ambient group who fuse elements of dub-style production with thick, slightly paranoid melodic themes and heavily treated electronic rhythms. Although both Martin and Broadrick have their fingers in a number of different ongoing projects (most notably God with the former and Godflesh and Final with the latter), Techno Animal represents their most clearly focused and successful outlet of electronics-based composition. The pair released a debut album, Ghosts, on Martin's Pathological label in 1994, followed by a double-CD on Virgin, Re-Entry, before signing with the Rising High subsidiary Blue Angel in 1996. Techno Animal Versus Reality followed in 1998. Closely associated with other post-industrial dub and dark ambient merchants such as Mick Harris (Napalm Death, Scorn) and Bill Laswell (Automaton, Silent Recoil), both Broadrick and Martin, like Harris and Laswell, have been involved in a wide array of different recording projects ranging from monochrome ambient to death metal, industrial, and experimental jazz. Broadrick also doubles as a club DJ, and Martin works as a music journalist and critic, penning the liner notes to the celebrated Macro Dub Infection compilation and contributing regularly to new music magazines such as The Wire and Alternative Press. In 1999, the duo recorded the split-LP Symbiotics with Porter Ricks. The following year, Techno Animal signed to Matador and released The Brotherhood of the Bomb in 2001. ~ Sean Cooper",We Can Build You,Unknown,https://www.youtube.com/watch?v=ccZv_KkZkIk&list=RDccZv_KkZkIk&start_radio=1&pp=ygUeVGVjaG5vIEFuaW1hbCBXZSBDYW4gQnVpbGQgWW91oAcB
The Brotherhood of the Bomb (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/ec25019dc6d22e4af9d078520d54d70f.jpg,Techno Animal,2001-09-25,"Frequent collaborators Kevin Martin and Justin Broadrick (who've worked together on such projects as God and Ice) make up Techno Animal, a beat-oriented ambient group who fuse elements of dub-style production with thick, slightly paranoid melodic themes and heavily treated electronic rhythms. Although both Martin and Broadrick have their fingers in a number of different ongoing projects (most notably God with the former and Godflesh and Final with the latter), Techno Animal represents their most clearly focused and successful outlet of electronics-based composition. The pair released a debut album, Ghosts, on Martin's Pathological label in 1994, followed by a double-CD on Virgin, Re-Entry, before signing with the Rising High subsidiary Blue Angel in 1996. Techno Animal Versus Reality followed in 1998. Closely associated with other post-industrial dub and dark ambient merchants such as Mick Harris (Napalm Death, Scorn) and Bill Laswell (Automaton, Silent Recoil), both Broadrick and Martin, like Harris and Laswell, have been involved in a wide array of different recording projects ranging from monochrome ambient to death metal, industrial, and experimental jazz. Broadrick also doubles as a club DJ, and Martin works as a music journalist and critic, penning the liner notes to the celebrated Macro Dub Infection compilation and contributing regularly to new music magazines such as The Wire and Alternative Press. In 1999, the duo recorded the split-LP Symbiotics with Porter Ricks. The following year, Techno Animal signed to Matador and released The Brotherhood of the Bomb in 2001. ~ Sean Cooper",Blood Money,Unknown,https://www.youtube.com/watch?v=5Fz8RcokTd4&list=RD5Fz8RcokTd4&start_radio=1&pp=ygUZVGVjaG5vIEFuaW1hbCBCbG9vZCBNb25leaAHAQ%3D%3D
The Brotherhood of the Bomb (2023 Remaster),https://lastfm.freetls.fastly.net/i/u/300x300/ec25019dc6d22e4af9d078520d54d70f.jpg,Techno Animal,2001-09-25,"Frequent collaborators Kevin Martin and Justin Broadrick (who've worked together on such projects as God and Ice) make up Techno Animal, a beat-oriented ambient group who fuse elements of dub-style production with thick, slightly paranoid melodic themes and heavily treated electronic rhythms. Although both Martin and Broadrick have their fingers in a number of different ongoing projects (most notably God with the former and Godflesh and Final with the latter), Techno Animal represents their most clearly focused and successful outlet of electronics-based composition. The pair released a debut album, Ghosts, on Martin's Pathological label in 1994, followed by a double-CD on Virgin, Re-Entry, before signing with the Rising High subsidiary Blue Angel in 1996. Techno Animal Versus Reality followed in 1998. Closely associated with other post-industrial dub and dark ambient merchants such as Mick Harris (Napalm Death, Scorn) and Bill Laswell (Automaton, Silent Recoil), both Broadrick and Martin, like Harris and Laswell, have been involved in a wide array of different recording projects ranging from monochrome ambient to death metal, industrial, and experimental jazz. Broadrick also doubles as a club DJ, and Martin works as a music journalist and critic, penning the liner notes to the celebrated Macro Dub Infection compilation and contributing regularly to new music magazines such as The Wire and Alternative Press. In 1999, the duo recorded the split-LP Symbiotics with Porter Ricks. The following year, Techno Animal signed to Matador and released The Brotherhood of the Bomb in 2001. ~ Sean Cooper",Hell,Unknown,https://www.youtube.com/watch?v=jsrU2iHPxF8&list=RDjsrU2iHPxF8&start_radio=1&pp=ygUSVGVjaG5vIEFuaW1hbCBIZWxsoAcB
February 2026 Double A Side,,Ted Leo and the Pharmacists,2026-02-06,"Since the early '90s, Ted Leo has been one of the most progressive forces in East Coast independent music, with a unique combination of punk and folk, soul and hardcore, and tradition and experimentation. Originally rising to a small degree of fame in the late-'80s New York hardcore scene by playing with Citizen's Arrest and Animal Crackers, Leo left New York for Washington, D.C., in 1990, when he founded and fronted Chisel, one of the first mod/punk revival outfits to gain national renown. Leo was the primary songwriter and singer of Chisel, recording two full-length records with the band which were released on Gern Blandsten in the mid-'90s and leading the band on countless short tours. The songwriting was as infectious and calculated as that of Brit rock legends the Kinks, yet the rhythms remained fueled by the anthemic energy reminiscent of bands like the Who and the Clash.
Chisel's eventual breakup in 1997 came after their critically acclaimed sophomore full-length, Set You Free. The band's reputation seemed to flourish after their breakup, however, and even though the retro trends in indie rock would eventually gain enough popularity to inspire the likes of mod underground sweethearts like the Mooney Suzuki and the Delta 72, the influence of Chisel goes largely unnoticed. Leo went on to a variety of musical endeavors, including two years of on-again, off-again touring as a guitarist with the Spinanes, and a short-lived project called the Sin Eaters that he founded with his brother, Danny Leo, on drums and former Van Pelt bassist Sean Greene. The Sin Eaters' progressive, politically charged, punk-fused rock and local all-star lineup took the New York underground by storm between 1997 and 1998, until Danny Leo left the band to work on his own material and eventually founded the Holy Childhood.
When the Sin Eaters disbanded without a recorded legacy in 1998, Ted Leo was left without a band and began his career as a solo artist. He remained active by wearing the hat of producer for the Secret Stars' debut record, Geneologies, and touring alone on the East Coast and through the Midwest. He eventually recorded a self-titled full-length on his homestead, Gern Blandsten Records, in 1999 with a new band, the Pharmacists, that included various friends and affiliates of the Secret Stars, including Jodi Buonanno. This record marked a notable change in Leo's sound, which, mostly due to his performance practices, was more and more rooted in songwriting legends like Billy Bragg and Alex Chilton. Ted Leo & the Pharmacists released a split with the One AM Radio later that year as a collaborative effort of both Gern Blansten and Garbage Czar.
In the spring of 2000, Leo's sophomore effort, Treble in Trouble, was released on New Jersey-based Ace Fu Records, displaying a more aggressive and romantic bent to Leo's writing. In the early summer of 2001, Leo released a polished studio effort, The Tyranny of Distance, on Lookout Records. A strong contender for record of the year, it was followed by the equally strong Hearts of Oak in 2003. Shake the Sheets. which appeared in 2004, would prove to be his last for then-troubled Lookout, as Leo signed with Chicago-based indie Touch and Go in February 2006. A tour followed in March, on which he was supported by the Duke Spirit and Les Aus. He continued touring throughout 2006, festivals such as Coachella and headlining dates alike, as new material was worked on as well. Ted Leo & the Pharmacists eventually returned in March 2007 with full-length number five, Living with the Living. In 2009 Leo signed with Matador, and the following year he released his first record with them, The Brutalist Bricks. ~ Nate Cavalieri",How Can I Tell You It's Not Fair,Unknown,https://www.youtube.com/watch?v=7mDbeVL_OtY&list=RD7mDbeVL_OtY&start_radio=1&pp=ygU7VGVkIExlbyBhbmQgdGhlIFBoYXJtYWNpc3RzIEhvdyBDYW4gSSBUZWxsIFlvdSBJdHMgTm90IEZhaXKgBwE%3D
